"MONATSZAHL","AUSPRÄGUNG","JAHR","MONAT","WERT","VORJAHRESWERT","VERÄND_VORMONAT_PROZENT","VERÄND_VORJAHRESMONAT_PROZENT","ZWÖLF_MONATE_MITTELWERT"
"Arbeitslose","25 - 54 Jahre",2016,"201603",30145,30873,-2.3,-2.36,30043
"Arbeitslose","25 - 54 Jahre",2016,"201604",29575,30847,-1.89,-4.12,29937
"Arbeitslose","25 - 54 Jahre",2016,"201605",29019,29952,-1.88,-3.11,29859
"Arbeitslose","25 - 54 Jahre",2016,"201606",27888,29687,-3.9,-6.06,29709
"Arbeitslose","25 - 54 Jahre",2016,"201607",27956,30311,0.24,-7.77,29513
"Arbeitslose","25 - 54 Jahre",2016,"201608",28653,30282,2.49,-5.38,29377
"Arbeitslose","25 - 54 Jahre",2016,"201609",27817,29964,-2.92,-7.17,29198
"Arbeitslose","25 - 54 Jahre",2016,"201610",26954,29191,-3.1,-7.66,29012
"Arbeitslose","25 - 54 Jahre",2016,"201611",26713,28939,-0.89,-7.69,28826
"Arbeitslose","25 - 54 Jahre",2016,"201612",26748,28488,0.13,-6.11,28681
"Arbeitslose","25 - 54 Jahre",2015,"201501",32627,32808,11.77,-0.55,30787
"Arbeitslose","25 - 54 Jahre",2015,"201502",31801,32549,-2.53,-2.3,30725
"Arbeitslose","25 - 54 Jahre",2015,"201503",30873,32142,-2.92,-3.95,30619
"Arbeitslose","25 - 54 Jahre",2015,"201504",30847,31378,-0.08,-1.69,30575
"Arbeitslose","25 - 54 Jahre",2015,"201505",29952,30983,-2.9,-3.33,30489
"Arbeitslose","25 - 54 Jahre",2015,"201506",29687,30596,-0.88,-2.97,30413
"Arbeitslose","25 - 54 Jahre",2015,"201507",30311,30557,2.1,-0.81,30393
"Arbeitslose","25 - 54 Jahre",2015,"201508",30282,30435,-0.1,-0.5,30380
"Arbeitslose","25 - 54 Jahre",2015,"201509",29964,30304,-1.05,-1.12,30352
"Arbeitslose","25 - 54 Jahre",2015,"201510",29191,29696,-2.58,-1.7,30310
"Arbeitslose","25 - 54 Jahre",2015,"201511",28939,28989,-0.86,-0.17,30306
"Arbeitslose","25 - 54 Jahre",2015,"201512",28488,29192,-1.56,-2.41,30247
"Arbeitslose","25 - 54 Jahre",2014,"201401",32808,31027,11.85,5.74,30016
"Arbeitslose","25 - 54 Jahre",2014,"201402",32549,30394,-0.79,7.09,30196
"Arbeitslose","25 - 54 Jahre",2014,"201403",32142,30306,-1.25,6.06,30349
"Arbeitslose","25 - 54 Jahre",2014,"201404",31378,29855,-2.38,5.1,30476
"Arbeitslose","25 - 54 Jahre",2014,"201405",30983,29437,-1.26,5.25,30604
"Arbeitslose","25 - 54 Jahre",2014,"201406",30596,29220,-1.25,4.71,30719
"Arbeitslose","25 - 54 Jahre",2014,"201407",30557,29655,-0.13,3.04,30794
"Arbeitslose","25 - 54 Jahre",2014,"201408",30435,30437,-0.4,-0.01,30794
"Arbeitslose","25 - 54 Jahre",2014,"201409",30304,29989,-0.43,1.05,30820
"Arbeitslose","25 - 54 Jahre",2014,"201410",29696,29554,-2.01,0.48,30832
"Arbeitslose","25 - 54 Jahre",2014,"201411",28989,29205,-2.38,-0.74,30814
"Arbeitslose","25 - 54 Jahre",2014,"201412",29192,29333,0.7,-0.48,30802
"Arbeitslose","25 - 54 Jahre",2013,"201301",31027,28909,13.19,7.33,27813
"Arbeitslose","25 - 54 Jahre",2013,"201302",30394,28735,-2.04,5.77,27951
"Arbeitslose","25 - 54 Jahre",2013,"201303",30306,28163,-0.29,7.61,28130
"Arbeitslose","25 - 54 Jahre",2013,"201304",29855,28231,-1.49,5.75,28265
"Arbeitslose","25 - 54 Jahre",2013,"201305",29437,27273,-1.4,7.93,28445
"Arbeitslose","25 - 54 Jahre",2013,"201306",29220,26955,-0.74,8.4,28634
"Arbeitslose","25 - 54 Jahre",2013,"201307",29655,27511,1.49,7.79,28813
"Arbeitslose","25 - 54 Jahre",2013,"201308",30437,27747,2.64,9.69,29037
"Arbeitslose","25 - 54 Jahre",2013,"201309",29989,27135,-1.47,10.52,29275
"Arbeitslose","25 - 54 Jahre",2013,"201310",29554,26803,-1.45,10.26,29504
"Arbeitslose","25 - 54 Jahre",2013,"201311",29205,26762,-1.18,9.13,29708
"Arbeitslose","25 - 54 Jahre",2013,"201312",29333,27411,0.44,7.01,29868
"Arbeitslose","25 - 54 Jahre",2012,"201201",28909,32042,11.89,-9.78,28213
"Arbeitslose","25 - 54 Jahre",2012,"201202",28735,30817,-0.6,-6.76,28040
"Arbeitslose","25 - 54 Jahre",2012,"201203",28163,30447,-1.99,-7.5,27849
"Arbeitslose","25 - 54 Jahre",2012,"201204",28231,29830,0.24,-5.36,27716
"Arbeitslose","25 - 54 Jahre",2012,"201205",27273,28991,-3.39,-5.93,27573
"Arbeitslose","25 - 54 Jahre",2012,"201206",26955,28004,-1.17,-3.75,27486
"Arbeitslose","25 - 54 Jahre",2012,"201207",27511,27787,2.06,-0.99,27463
"Arbeitslose","25 - 54 Jahre",2012,"201208",27747,28073,0.86,-1.16,27435
"Arbeitslose","25 - 54 Jahre",2012,"201209",27135,27075,-2.21,0.22,27440
"Arbeitslose","25 - 54 Jahre",2012,"201210",26803,26849,-1.22,-0.17,27437
"Arbeitslose","25 - 54 Jahre",2012,"201211",26762,25941,-0.15,3.16,27505
"Arbeitslose","25 - 54 Jahre",2012,"201212",27411,25836,2.43,6.1,27636
"Arbeitslose","25 - 54 Jahre",2011,"201101",32042,35541,9.83,-9.84,30979
"Arbeitslose","25 - 54 Jahre",2011,"201102",30817,34601,-3.82,-10.94,30664
"Arbeitslose","25 - 54 Jahre",2011,"201103",30447,33646,-1.2,-9.51,30398
"Arbeitslose","25 - 54 Jahre",2011,"201104",29830,33013,-2.03,-9.64,30132
"Arbeitslose","25 - 54 Jahre",2011,"201105",28991,31495,-2.81,-7.95,29924
"Arbeitslose","25 - 54 Jahre",2011,"201106",28004,30349,-3.4,-7.73,29728
"Arbeitslose","25 - 54 Jahre",2011,"201107",27787,30084,-0.77,-7.64,29537
"Arbeitslose","25 - 54 Jahre",2011,"201108",28073,30261,1.03,-7.23,29354
"Arbeitslose","25 - 54 Jahre",2011,"201109",27075,29233,-3.56,-7.38,29175
"Arbeitslose","25 - 54 Jahre",2011,"201110",26849,28986,-0.83,-7.37,28997
"Arbeitslose","25 - 54 Jahre",2011,"201111",25941,28869,-3.38,-10.14,28753
"Arbeitslose","25 - 54 Jahre",2011,"201112",25836,29174,-0.4,-11.44,28474
"Arbeitslose","25 - 54 Jahre",2010,"201001",35541,31680,8.49,12.19,33304
"Arbeitslose","25 - 54 Jahre",2010,"201002",34601,32062,-2.64,7.92,33515
"Arbeitslose","25 - 54 Jahre",2010,"201003",33646,32258,-2.76,4.3,33631
"Arbeitslose","25 - 54 Jahre",2010,"201004",33013,33247,-1.88,-0.7,33612
"Arbeitslose","25 - 54 Jahre",2010,"201005",31495,33112,-4.6,-4.88,33477
"Arbeitslose","25 - 54 Jahre",2010,"201006",30349,33207,-3.64,-8.61,33239
"Arbeitslose","25 - 54 Jahre",2010,"201007",30084,33322,-0.87,-9.72,32969
"Arbeitslose","25 - 54 Jahre",2010,"201008",30261,34045,0.59,-11.11,32654
"Arbeitslose","25 - 54 Jahre",2010,"201009",29233,33768,-3.4,-13.43,32276
"Arbeitslose","25 - 54 Jahre",2010,"201010",28986,33318,-0.84,-13,31915
"Arbeitslose","25 - 54 Jahre",2010,"201011",28869,33005,-0.4,-12.53,31570
"Arbeitslose","25 - 54 Jahre",2010,"201012",29174,32761,1.06,-10.95,31271
"Arbeitslose","25 - 54 Jahre",2009,"200901",31680,32764,11.71,-3.31,29287
"Arbeitslose","25 - 54 Jahre",2009,"200902",32062,31691,1.21,1.17,29318
"Arbeitslose","25 - 54 Jahre",2009,"200903",32258,30741,0.61,4.93,29445
"Arbeitslose","25 - 54 Jahre",2009,"200904",33247,30552,3.07,8.82,29669
"Arbeitslose","25 - 54 Jahre",2009,"200905",33112,29867,-0.41,10.86,29940
"Arbeitslose","25 - 54 Jahre",2009,"200906",33207,28882,0.29,14.97,30300
"Arbeitslose","25 - 54 Jahre",2009,"200907",33322,28492,0.35,16.95,30703
"Arbeitslose","25 - 54 Jahre",2009,"200908",34045,28407,2.17,19.85,31172
"Arbeitslose","25 - 54 Jahre",2009,"200909",33768,27584,-0.81,22.42,31688
"Arbeitslose","25 - 54 Jahre",2009,"200910",33318,27584,-1.33,20.79,32166
"Arbeitslose","25 - 54 Jahre",2009,"200911",33005,27609,-0.94,19.54,32615
"Arbeitslose","25 - 54 Jahre",2009,"200912",32761,28359,-0.74,15.52,32982
"Arbeitslose","25 - 54 Jahre",2008,"200801",32764,36517,7.11,-10.28,32832
"Arbeitslose","25 - 54 Jahre",2008,"200802",31691,36061,-3.27,-12.12,32468
"Arbeitslose","25 - 54 Jahre",2008,"200803",30741,35362,-3,-13.07,32083
"Arbeitslose","25 - 54 Jahre",2008,"200804",30552,34625,-0.61,-11.76,31743
"Arbeitslose","25 - 54 Jahre",2008,"200805",29867,33654,-2.24,-11.25,31428
"Arbeitslose","25 - 54 Jahre",2008,"200806",28882,32627,-3.3,-11.48,31116
"Arbeitslose","25 - 54 Jahre",2008,"200807",28492,32392,-1.35,-12.04,30791
"Arbeitslose","25 - 54 Jahre",2008,"200808",28407,32192,-0.3,-11.76,30475
"Arbeitslose","25 - 54 Jahre",2008,"200809",27584,31785,-2.9,-13.22,30125
"Arbeitslose","25 - 54 Jahre",2008,"200810",27584,31142,0,-11.43,29829
"Arbeitslose","25 - 54 Jahre",2008,"200811",27609,30791,0.09,-10.33,29564
"Arbeitslose","25 - 54 Jahre",2008,"200812",28359,30590,2.72,-7.29,29378
"Arbeitslose","25 - 54 Jahre",2007,"200701",36517,45597,4.57,-19.91,39161
"Arbeitslose","25 - 54 Jahre",2007,"200702",36061,44706,-1.25,-19.34,38441
"Arbeitslose","25 - 54 Jahre",2007,"200703",35362,44018,-1.94,-19.66,37720
"Arbeitslose","25 - 54 Jahre",2007,"200704",34625,42975,-2.08,-19.43,37024
"Arbeitslose","25 - 54 Jahre",2007,"200705",33654,41224,-2.8,-18.36,36393
"Arbeitslose","25 - 54 Jahre",2007,"200706",32627,40100,-3.05,-18.64,35770
"Arbeitslose","25 - 54 Jahre",2007,"200707",32392,38889,-0.72,-16.71,35229
"Arbeitslose","25 - 54 Jahre",2007,"200708",32192,38475,-0.62,-16.33,34705
"Arbeitslose","25 - 54 Jahre",2007,"200709",31785,36868,-1.26,-13.79,34282
"Arbeitslose","25 - 54 Jahre",2007,"200710",31142,35903,-2.02,-13.26,33885
"Arbeitslose","25 - 54 Jahre",2007,"200711",30791,35340,-1.13,-12.87,33506
"Arbeitslose","25 - 54 Jahre",2007,"200712",30590,34920,-0.65,-12.4,33145
"Arbeitslose","25 - 54 Jahre",2006,"200601",45597,,,,45597
"Arbeitslose","25 - 54 Jahre",2006,"200602",44706,,-1.95,,45152
"Arbeitslose","25 - 54 Jahre",2006,"200603",44018,,-1.54,,44774
"Arbeitslose","25 - 54 Jahre",2006,"200604",42975,,-2.37,,44324
"Arbeitslose","25 - 54 Jahre",2006,"200605",41224,,-4.07,,43704
"Arbeitslose","25 - 54 Jahre",2006,"200606",40100,,-2.73,,43103
"Arbeitslose","25 - 54 Jahre",2006,"200607",38889,,-3.02,,42501
"Arbeitslose","25 - 54 Jahre",2006,"200608",38475,,-1.06,,41998
"Arbeitslose","25 - 54 Jahre",2006,"200609",36868,,-4.18,,41428
"Arbeitslose","25 - 54 Jahre",2006,"200610",35903,,-2.62,,40876
"Arbeitslose","25 - 54 Jahre",2006,"200611",35340,,-1.57,,40372
"Arbeitslose","25 - 54 Jahre",2006,"200612",34920,,-1.19,,39918
"Arbeitslose","55 Jahre und älter",2022,"202201",8728,9219,8.06,-5.33,8752
"Arbeitslose","55 Jahre und älter",2022,"202202",8558,9239,-1.95,-7.37,8695
"Arbeitslose","55 Jahre und älter",2022,"202203",8321,9244,-2.77,-9.98,8618
"Arbeitslose","55 Jahre und älter",2022,"202204",8148,9351,-2.08,-12.86,8518
"Arbeitslose","55 Jahre und älter",2022,"202205",7962,9181,-2.28,-13.28,8417
"Arbeitslose","55 Jahre und älter",2022,"202206",8293,9000,4.16,-7.86,8358
"Arbeitslose","55 Jahre und älter",2022,"202207",8484,8810,2.3,-3.7,8331
"Arbeitslose","55 Jahre und älter",2022,"202208",8657,8600,2.04,0.66,8335
"Arbeitslose","55 Jahre und älter",2022,"202209",,8483,,,
"Arbeitslose","55 Jahre und älter",2022,"202210",,8300,,,
"Arbeitslose","55 Jahre und älter",2022,"202211",,8012,,,
"Arbeitslose","55 Jahre und älter",2022,"202212",,8077,,,
"Arbeitslose","55 Jahre und älter",2021,"202101",9219,6772,9.44,36.13,8088
"Arbeitslose","55 Jahre und älter",2021,"202102",9239,6623,0.22,39.5,8306
"Arbeitslose","55 Jahre und älter",2021,"202103",9244,6551,0.05,41.11,8530
"Arbeitslose","55 Jahre und älter",2021,"202104",9351,7514,1.16,24.45,8683
"Arbeitslose","55 Jahre und älter",2021,"202105",9181,7987,-1.82,14.95,8783
"Arbeitslose","55 Jahre und älter",2021,"202106",9000,8311,-1.97,8.29,8840
"Arbeitslose","55 Jahre und älter",2021,"202107",8810,8398,-2.11,4.91,8875
"Arbeitslose","55 Jahre und älter",2021,"202108",8600,8534,-2.38,0.77,8880
"Arbeitslose","55 Jahre und älter",2021,"202109",8483,8562,-1.36,-0.92,8873
"Arbeitslose","55 Jahre und älter",2021,"202110",8300,8528,-2.16,-2.67,8854
"Arbeitslose","55 Jahre und älter",2021,"202111",8012,8402,-3.47,-4.64,8822
"Arbeitslose","55 Jahre und älter",2021,"202112",8077,8424,0.81,-4.12,8793
"Arbeitslose","55 Jahre und älter",2020,"202001",6772,6756,11.24,0.24,6214
"Arbeitslose","55 Jahre und älter",2020,"202002",6623,6509,-2.2,1.75,6223
"Arbeitslose","55 Jahre und älter",2020,"202003",6551,6317,-1.09,3.7,6243
"Arbeitslose","55 Jahre und älter",2020,"202004",7514,6131,14.7,22.56,6358
"Arbeitslose","55 Jahre und älter",2020,"202005",7987,6153,6.29,29.81,6511
"Arbeitslose","55 Jahre und älter",2020,"202006",8311,6108,4.06,36.07,6694
"Arbeitslose","55 Jahre und älter",2020,"202007",8398,6061,1.05,38.56,6889
"Arbeitslose","55 Jahre und älter",2020,"202008",8534,6188,1.62,37.91,7084
"Arbeitslose","55 Jahre und älter",2020,"202009",8562,6105,0.33,40.25,7289
"Arbeitslose","55 Jahre und älter",2020,"202010",8528,6149,-0.4,38.69,7487
"Arbeitslose","55 Jahre und älter",2020,"202011",8402,5981,-1.48,40.48,7689
"Arbeitslose","55 Jahre und älter",2020,"202012",8424,6088,0.26,38.37,7884
"Arbeitslose","55 Jahre und älter",2019,"201901",6756,7066,10,-4.39,6454
"Arbeitslose","55 Jahre und älter",2019,"201902",6509,6980,-3.66,-6.75,6415
"Arbeitslose","55 Jahre und älter",2019,"201903",6317,6764,-2.95,-6.61,6377
"Arbeitslose","55 Jahre und älter",2019,"201904",6131,6617,-2.94,-7.34,6337
"Arbeitslose","55 Jahre und älter",2019,"201905",6153,6443,0.36,-4.5,6313
"Arbeitslose","55 Jahre und älter",2019,"201906",6108,6406,-0.73,-4.65,6288
"Arbeitslose","55 Jahre und älter",2019,"201907",6061,6252,-0.77,-3.06,6272
"Arbeitslose","55 Jahre und älter",2019,"201908",6188,6411,2.1,-3.48,6253
"Arbeitslose","55 Jahre und älter",2019,"201909",6105,6349,-1.34,-3.84,6233
"Arbeitslose","55 Jahre und älter",2019,"201910",6149,6215,0.72,-1.06,6228
"Arbeitslose","55 Jahre und älter",2019,"201911",5981,6111,-2.73,-2.13,6217
"Arbeitslose","55 Jahre und älter",2019,"201912",6088,6142,1.79,-0.88,6212
"Arbeitslose","55 Jahre und älter",2018,"201801",7066,7105,8.04,-0.55,6824
"Arbeitslose","55 Jahre und älter",2018,"201802",6980,7135,-1.22,-2.17,6811
"Arbeitslose","55 Jahre und älter",2018,"201803",6764,7036,-3.09,-3.87,6789
"Arbeitslose","55 Jahre und älter",2018,"201804",6617,6962,-2.17,-4.96,6760
"Arbeitslose","55 Jahre und älter",2018,"201805",6443,6794,-2.63,-5.17,6731
"Arbeitslose","55 Jahre und älter",2018,"201806",6406,6752,-0.57,-5.12,6702
"Arbeitslose","55 Jahre und älter",2018,"201807",6252,6778,-2.4,-7.76,6658
"Arbeitslose","55 Jahre und älter",2018,"201808",6411,6906,2.54,-7.17,6617
"Arbeitslose","55 Jahre und älter",2018,"201809",6349,6689,-0.97,-5.08,6589
"Arbeitslose","55 Jahre und älter",2018,"201810",6215,6664,-2.11,-6.74,6551
"Arbeitslose","55 Jahre und älter",2018,"201811",6111,6570,-1.67,-6.99,6513
"Arbeitslose","55 Jahre und älter",2018,"201812",6142,6540,0.51,-6.09,6480
"Arbeitslose","55 Jahre und älter",2017,"201701",7105,7868,7.86,-9.7,6895
"Arbeitslose","55 Jahre und älter",2017,"201702",7135,7687,0.42,-7.18,6849
"Arbeitslose","55 Jahre und älter",2017,"201703",7036,7359,-1.39,-4.39,6822
"Arbeitslose","55 Jahre und älter",2017,"201704",6962,7229,-1.05,-3.69,6800
"Arbeitslose","55 Jahre und älter",2017,"201705",6794,7096,-2.41,-4.26,6775
"Arbeitslose","55 Jahre und älter",2017,"201706",6752,6613,-0.62,2.1,6786
"Arbeitslose","55 Jahre und älter",2017,"201707",6778,6650,0.39,1.92,6797
"Arbeitslose","55 Jahre und älter",2017,"201708",6906,6669,1.89,3.55,6817
"Arbeitslose","55 Jahre und älter",2017,"201709",6689,6658,-3.14,0.47,6819
"Arbeitslose","55 Jahre und älter",2017,"201710",6664,6533,-0.37,2.01,6830
"Arbeitslose","55 Jahre und älter",2017,"201711",6570,6552,-1.41,0.27,6832
"Arbeitslose","55 Jahre und älter",2017,"201712",6540,6587,-0.46,-0.71,6828
"Arbeitslose","55 Jahre und älter",2016,"201601",7868,7662,14.46,2.69,7104
"Arbeitslose","55 Jahre und älter",2016,"201602",7687,7341,-2.3,4.71,7133
"Arbeitslose","55 Jahre und älter",2016,"201603",7359,7163,-4.27,2.74,7150
"Arbeitslose","55 Jahre und älter",2016,"201604",7229,7182,-1.77,0.65,7153
"Arbeitslose","55 Jahre und älter",2016,"201605",7096,7045,-1.84,0.72,7158
"Arbeitslose","55 Jahre und älter",2016,"201606",6613,6973,-6.81,-5.16,7128
"Arbeitslose","55 Jahre und älter",2016,"201607",6650,7045,0.56,-5.61,7095
"Arbeitslose","55 Jahre und älter",2016,"201608",6669,6959,0.29,-4.17,7071
"Arbeitslose","55 Jahre und älter",2016,"201609",6658,6959,-0.16,-4.33,7046
"Arbeitslose","55 Jahre und älter",2016,"201610",6533,6906,-1.88,-5.4,7014
"Arbeitslose","55 Jahre und älter",2016,"201611",6552,6937,0.29,-5.55,6982
"Arbeitslose","55 Jahre und älter",2016,"201612",6587,6874,0.53,-4.18,6958
"Arbeitslose","55 Jahre und älter",2015,"201501",7662,7890,12.25,-2.89,7156
"Arbeitslose","55 Jahre und älter",2015,"201502",7341,7569,-4.19,-3.01,7137
"Arbeitslose","55 Jahre und älter",2015,"201503",7163,7462,-2.42,-4.01,7112
"Arbeitslose","55 Jahre und älter",2015,"201504",7182,7253,0.27,-0.98,7106
"Arbeitslose","55 Jahre und älter",2015,"201505",7045,7269,-1.91,-3.08,7088
"Arbeitslose","55 Jahre und älter",2015,"201506",6973,7175,-1.02,-2.82,7071
"Arbeitslose","55 Jahre und älter",2015,"201507",7045,7071,1.03,-0.37,7069
"Arbeitslose","55 Jahre und älter",2015,"201508",6959,6881,-1.22,1.13,7075
"Arbeitslose","55 Jahre und älter",2015,"201509",6959,6910,0,0.71,7079
"Arbeitslose","55 Jahre und älter",2015,"201510",6906,6961,-0.76,-0.79,7075
"Arbeitslose","55 Jahre und älter",2015,"201511",6937,6836,0.45,1.48,7083
"Arbeitslose","55 Jahre und älter",2015,"201512",6874,6826,-0.91,0.7,7087
"Arbeitslose","55 Jahre und älter",2014,"201401",7890,7802,14.76,1.13,7120
"Arbeitslose","55 Jahre und älter",2014,"201402",7569,7584,-4.07,-0.2,7119
"Arbeitslose","55 Jahre und älter",2014,"201403",7462,7356,-1.41,1.44,7128
"Arbeitslose","55 Jahre und älter",2014,"201404",7253,7180,-2.8,1.02,7134
"Arbeitslose","55 Jahre und älter",2014,"201405",7269,7052,0.22,3.08,7152
"Arbeitslose","55 Jahre und älter",2014,"201406",7175,6946,-1.29,3.3,7171
"Arbeitslose","55 Jahre und älter",2014,"201407",7071,6950,-1.45,1.74,7181
"Arbeitslose","55 Jahre und älter",2014,"201408",6881,6968,-2.69,-1.25,7174
"Arbeitslose","55 Jahre und älter",2014,"201409",6910,6907,0.42,0.04,7174
"Arbeitslose","55 Jahre und älter",2014,"201410",6961,6899,0.74,0.9,7179
"Arbeitslose","55 Jahre und älter",2014,"201411",6836,6834,-1.8,0.03,7179
"Arbeitslose","55 Jahre und älter",2014,"201412",6826,6875,-0.15,-0.71,7175
"Arbeitslose","55 Jahre und älter",2013,"201301",7802,7257,14.53,7.51,6878
"Arbeitslose","55 Jahre und älter",2013,"201302",7584,6785,-2.79,11.78,6945
"Arbeitslose","55 Jahre und älter",2013,"201303",7356,6812,-3.01,7.99,6990
"Arbeitslose","55 Jahre und älter",2013,"201304",7180,6814,-2.39,5.37,7021
"Arbeitslose","55 Jahre und älter",2013,"201305",7052,6709,-1.78,5.11,7049
"Arbeitslose","55 Jahre und älter",2013,"201306",6946,6714,-1.5,3.46,7069
"Arbeitslose","55 Jahre und älter",2013,"201307",6950,6931,0.06,0.27,7070
"Arbeitslose","55 Jahre und älter",2013,"201308",6968,6899,0.26,1,7076
"Arbeitslose","55 Jahre und älter",2013,"201309",6907,6742,-0.88,2.45,7090
"Arbeitslose","55 Jahre und älter",2013,"201310",6899,6789,-0.12,1.62,7099
"Arbeitslose","55 Jahre und älter",2013,"201311",6834,6732,-0.94,1.52,7108
"Arbeitslose","55 Jahre und älter",2013,"201312",6875,6812,0.6,0.92,7113
"Arbeitslose","55 Jahre und älter",2012,"201201",7257,8041,12.46,-9.75,7063
"Arbeitslose","55 Jahre und älter",2012,"201202",6785,7812,-6.5,-13.15,6978
"Arbeitslose","55 Jahre und älter",2012,"201203",6812,7760,0.4,-12.22,6899
"Arbeitslose","55 Jahre und älter",2012,"201204",6814,7372,0.03,-7.57,6852
"Arbeitslose","55 Jahre und älter",2012,"201205",6709,7310,-1.54,-8.22,6802
"Arbeitslose","55 Jahre und älter",2012,"201206",6714,7196,0.07,-6.7,6762
"Arbeitslose","55 Jahre und älter",2012,"201207",6931,6943,3.23,-0.17,6761
"Arbeitslose","55 Jahre und älter",2012,"201208",6899,6770,-0.46,1.91,6772
"Arbeitslose","55 Jahre und älter",2012,"201209",6742,6711,-2.28,0.46,6774
"Arbeitslose","55 Jahre und älter",2012,"201210",6789,6612,0.7,2.68,6789
"Arbeitslose","55 Jahre und älter",2012,"201211",6732,6565,-0.84,2.54,6803
"Arbeitslose","55 Jahre und älter",2012,"201212",6812,6453,1.19,5.56,6833
"Arbeitslose","55 Jahre und älter",2011,"201101",8041,7654,8.05,5.06,7330
"Arbeitslose","55 Jahre und älter",2011,"201102",7812,7549,-2.85,3.48,7352
"Arbeitslose","55 Jahre und älter",2011,"201103",7760,7507,-0.67,3.37,7373
"Arbeitslose","55 Jahre und älter",2011,"201104",7372,7542,-5,-2.25,7359
"Arbeitslose","55 Jahre und älter",2011,"201105",7310,7302,-0.84,0.11,7360
"Arbeitslose","55 Jahre und älter",2011,"201106",7196,7211,-1.56,-0.21,7358
"Arbeitslose","55 Jahre und älter",2011,"201107",6943,7005,-3.52,-0.89,7353
"Arbeitslose","55 Jahre und älter",2011,"201108",6770,7087,-2.49,-4.47,7327
"Arbeitslose","55 Jahre und älter",2011,"201109",6711,7015,-0.87,-4.33,7301
"Arbeitslose","55 Jahre und älter",2011,"201110",6612,7061,-1.48,-6.36,7264
"Arbeitslose","55 Jahre und älter",2011,"201111",6565,7198,-0.71,-8.79,7211
"Arbeitslose","55 Jahre und älter",2011,"201112",6453,7442,-1.71,-13.29,7129
"Arbeitslose","55 Jahre und älter",2010,"201001",7654,7049,8.94,8.58,7099
"Arbeitslose","55 Jahre und älter",2010,"201002",7549,6847,-1.37,10.25,7157
"Arbeitslose","55 Jahre und älter",2010,"201003",7507,6972,-0.56,7.67,7202
"Arbeitslose","55 Jahre und älter",2010,"201004",7542,7129,0.47,5.79,7236
"Arbeitslose","55 Jahre und älter",2010,"201005",7302,7046,-3.18,3.63,7258
"Arbeitslose","55 Jahre und älter",2010,"201006",7211,7096,-1.25,1.62,7267
"Arbeitslose","55 Jahre und älter",2010,"201007",7005,7129,-2.86,-1.74,7257
"Arbeitslose","55 Jahre und älter",2010,"201008",7087,7090,1.17,-0.04,7257
"Arbeitslose","55 Jahre und älter",2010,"201009",7015,7098,-1.02,-1.17,7250
"Arbeitslose","55 Jahre und älter",2010,"201010",7061,7029,0.66,0.46,7252
"Arbeitslose","55 Jahre und älter",2010,"201011",7198,7068,1.94,1.84,7263
"Arbeitslose","55 Jahre und älter",2010,"201012",7442,7026,3.39,5.92,7298
"Arbeitslose","55 Jahre und älter",2009,"200901",7049,6396,11.04,10.21,6243
"Arbeitslose","55 Jahre und älter",2009,"200902",6847,6255,-2.87,9.46,6292
"Arbeitslose","55 Jahre und älter",2009,"200903",6972,6162,1.83,13.15,6359
"Arbeitslose","55 Jahre und älter",2009,"200904",7129,6205,2.25,14.89,6436
"Arbeitslose","55 Jahre und älter",2009,"200905",7046,6109,-1.16,15.34,6515
"Arbeitslose","55 Jahre und älter",2009,"200906",7096,6022,0.71,17.83,6604
"Arbeitslose","55 Jahre und älter",2009,"200907",7129,6081,0.47,17.23,6691
"Arbeitslose","55 Jahre und älter",2009,"200908",7090,6134,-0.55,15.59,6771
"Arbeitslose","55 Jahre und älter",2009,"200909",7098,6159,0.11,15.25,6849
"Arbeitslose","55 Jahre und älter",2009,"200910",7029,6159,-0.97,14.13,6922
"Arbeitslose","55 Jahre und älter",2009,"200911",7068,6228,0.55,13.49,6992
"Arbeitslose","55 Jahre und älter",2009,"200912",7026,6348,-0.59,10.68,7048
"Arbeitslose","55 Jahre und älter",2008,"200801",6396,8726,4.63,-26.7,7361
"Arbeitslose","55 Jahre und älter",2008,"200802",6255,8539,-2.2,-26.75,7170
"Arbeitslose","55 Jahre und älter",2008,"200803",6162,8386,-1.49,-26.52,6985
